Time, Oxygen, Tau - Phase Method, Sensor Temperature, Air Pressure
2024-03-05 10:50:41.6, 21.05014, 3.081628, 200, 99.01392
2024-03-05 10:50:42.1, 20.64775, 3.091359, 200, 99.01489
2024-03-05 10:50:42.6, 20.78075, 3.088136, 200, 99.01587
2024-03-05 10:50:43.2, 20.93594, 3.084384, 200, 99.01538
2024-03-05 10:50:43.7, 20.80802, 3.087476, 200, 99.01514
2024-03-05 10:50:44.2, 20.83157, 3.086906, 200, 99.01538
2024-03-05 10:50:44.8, 20.86342, 3.086136, 200, 99.01489
2024-03-05 10:50:45.4, 20.79402, 3.087815, 200, 99.01538
2024-03-05 10:50:45.9, 20.79879, 3.087699, 200, 99.01636
2024-03-05 10:50:46.6, 20.68523, 3.090451, 200, 99.01538
2024-03-05 10:50:47.1, 20.83847, 3.08674, 200, 99.01538
2024-03-05 10:50:47.7, 20.8459, 3.08656, 200, 99.01465
2024-03-05 10:50:48.3, 20.81926, 3.087204, 200, 99.01538
2024-03-05 10:50:48.8, 20.84583, 3.086561, 200, 99.01489
2024-03-05 10:50:49.3, 20.79416, 3.087812, 200, 99.01416
2024-03-05 10:50:49.9, 20.71857, 3.089642, 200, 99.01465
2024-03-05 10:50:50.5, 20.76861, 3.08843, 200, 99.01416
2024-03-05 10:50:51.1, 20.87482, 3.08586, 200, 99.01416
2024-03-05 10:50:51.7, 20.91177, 3.084967, 200, 99.01392
2024-03-05 10:50:52.2, 20.91959, 3.084779, 200, 99.01318
2024-03-05 10:50:52.7, 20.80495, 3.08755, 200, 99.01294
2024-03-05 10:50:53.3, 20.86828, 3.086019, 200, 99.01294
2024-03-05 10:50:53.9, 20.77779, 3.088208, 200, 99.01221
2024-03-05 10:50:54.4, 20.7662, 3.088488, 200, 99.01343
2024-03-05 10:50:55.0, 20.78735, 3.087976, 200, 99.01367
2024-03-05 10:50:55.5, 20.74985, 3.088884, 200, 99.01367
2024-03-05 10:50:56.1, 20.9006, 3.085238, 200, 99.01392
2024-03-05 10:50:56.7, 20.9175, 3.084829, 200, 99.01367
2024-03-05 10:50:57.3, 20.81178, 3.087385, 200, 99.01367
2024-03-05 10:50:57.9, 20.59809, 3.092565, 200, 99.01318
2024-03-05 10:50:58.5, 20.72715, 3.089434, 200, 99.01245
2024-03-05 10:50:59.0, 20.90456, 3.085142, 200, 99.01294
2024-03-05 10:50:59.6, 20.81195, 3.087381, 200, 99.01294
2024-03-05 10:51:00.2, 20.96184, 3.083758, 200, 99.01196
2024-03-05 10:51:00.7, 20.93918, 3.084305, 200, 99.01245
2024-03-05 10:51:01.2, 20.87748, 3.085796, 200, 99.01172
2024-03-05 10:51:01.7, 20.95557, 3.08391, 200, 99.01147
2024-03-05 10:51:02.3, 20.99802, 3.082885, 200, 99.01123
2024-03-05 10:51:02.8, 20.8858, 3.085595, 200, 99.0105
2024-03-05 10:51:03.4, 20.88833, 3.085534, 200, 99.01074
2024-03-05 10:51:04.0, 20.8154, 3.087297, 200, 99.01147
2024-03-05 10:51:04.6, 20.82155, 3.087149, 200, 99.00977
2024-03-05 10:51:05.2, 21.01028, 3.082589, 200, 99.00952
2024-03-05 10:51:05.8, 21.07124, 3.08112, 200, 99.00928
2024-03-05 10:51:06.3, 20.76053, 3.088626, 200, 99.01025
2024-03-05 10:51:06.9, 20.763, 3.088566, 200, 99.01074
2024-03-05 10:51:07.5, 20.84508, 3.08658, 200, 99.01172
2024-03-05 10:51:08.1, 20.89744, 3.085314, 200, 99.01099
2024-03-05 10:51:08.6, 20.82539, 3.087056, 200, 99.0105
2024-03-05 10:51:09.2, 20.80377, 3.087579, 200, 99.01074
2024-03-05 10:51:09.8, 20.79732, 3.087735, 200, 99.01099
2024-03-05 10:51:10.4, 20.88887, 3.085521, 200, 99.01245
2024-03-05 10:51:11.0, 20.86017, 3.086215, 200, 99.0127
2024-03-05 10:51:11.6, 20.87351, 3.085892, 200, 99.0127
2024-03-05 10:51:12.2, 20.99233, 3.083022, 200, 99.01343
2024-03-05 10:51:12.8, 20.95571, 3.083906, 200, 99.01318
2024-03-05 10:51:13.4, 20.84478, 3.086587, 200, 99.01343
2024-03-05 10:51:14.0, 20.802, 3.087622, 200, 99.01294
2024-03-05 10:51:14.6, 20.816, 3.087283, 200, 99.01343
2024-03-05 10:51:15.2, 20.80266, 3.087606, 200, 99.01245
2024-03-05 10:51:15.7, 20.93122, 3.084498, 200, 99.01221
2024-03-05 10:51:16.3, 20.8683, 3.086018, 200, 99.01147
2024-03-05 10:51:16.8, 19.74365, 3.11345, 200, 99.01147
2024-03-05 10:51:17.4, 17.14698, 3.178687, 200, 99.01123
2024-03-05 10:51:18.0, 13.51745, 3.274594, 200, 99.01172
2024-03-05 10:51:18.5, 12.53224, 3.301634, 200, 99.01172
2024-03-05 10:51:19.0, 12.20219, 3.310793, 200, 99.01172
2024-03-05 10:51:19.6, 11.98756, 3.316776, 200, 99.01196
2024-03-05 10:51:20.1, 11.92504, 3.318523, 200, 99.01147
2024-03-05 10:51:20.7, 11.90308, 3.319137, 200, 99.01123
2024-03-05 10:51:21.3, 11.88512, 3.319639, 200, 99.01025
2024-03-05 10:51:21.8, 11.83761, 3.320969, 200, 99.00977
2024-03-05 10:51:22.3, 11.74443, 3.32358, 200, 99.00977
2024-03-05 10:51:22.9, 11.69671, 3.324919, 200, 99.01001
2024-03-05 10:51:23.4, 11.70499, 3.324686, 200, 99.01074
2024-03-05 10:51:24.0, 11.74772, 3.323488, 200, 99.01123
2024-03-05 10:51:24.6, 11.87417, 3.319946, 200, 99.01099
2024-03-05 10:51:25.2, 11.83437, 3.321059, 200, 99.01196
2024-03-05 10:51:25.8, 11.72628, 3.324089, 200, 99.01147
2024-03-05 10:51:26.4, 11.68659, 3.325202, 200, 99.01172
2024-03-05 10:51:26.9, 11.73743, 3.323776, 200, 99.01099
2024-03-05 10:51:27.4, 11.75393, 3.323313, 200, 99.01099
2024-03-05 10:51:28.0, 11.78646, 3.322401, 200, 99.01025
2024-03-05 10:51:28.6, 11.74471, 3.323572, 200, 99.00977
2024-03-05 10:51:29.2, 11.637, 3.326595, 200, 99.01025
2024-03-05 10:51:29.8, 11.82573, 3.321301, 200, 99.01001
2024-03-05 10:51:30.3, 11.81927, 3.321483, 200, 99.00977
2024-03-05 10:51:30.9, 11.68095, 3.325361, 200, 99.00903
2024-03-05 10:51:31.5, 11.7688, 3.322897, 200, 99.00854
2024-03-05 10:51:32.1, 11.71725, 3.324342, 200, 99.00928
2024-03-05 10:51:32.7, 11.77555, 3.322707, 200, 99.00854
2024-03-05 10:51:33.3, 11.72078, 3.324243, 200, 99.00732
2024-03-05 10:51:33.8, 11.74885, 3.323456, 200, 99.00781
2024-03-05 10:51:34.4, 11.78526, 3.322435, 200, 99.00708
2024-03-05 10:51:35.0, 11.78687, 3.32239, 200, 99.00635
2024-03-05 10:51:35.5, 11.81158, 3.321698, 200, 99.00732
2024-03-05 10:51:36.0, 11.74713, 3.323504, 200, 99.00781
2024-03-05 10:51:36.6, 11.7622, 3.323081, 200, 99.00732
2024-03-05 10:51:37.1, 11.8856, 3.319626, 200, 99.00757
2024-03-05 10:51:37.6, 11.81783, 3.321523, 200, 99.00757
2024-03-05 10:51:38.1, 11.84166, 3.320855, 200, 99.00854
2024-03-05 10:51:38.8, 11.88269, 3.319707, 200, 99.00781
2024-03-05 10:51:39.3, 11.78853, 3.322344, 200, 99.0083
2024-03-05 10:51:39.9, 11.73547, 3.323831, 200, 99.00781
2024-03-05 10:51:40.4, 11.71375, 3.32444, 200, 99.00854
2024-03-05 10:51:40.9, 11.77377, 3.322757, 200, 99.00879
2024-03-05 10:51:41.4, 11.76131, 3.323107, 200, 99.00952
2024-03-05 10:51:42.1, 11.69786, 3.324886, 200, 99.00977
2024-03-05 10:51:42.6, 11.76419, 3.323026, 200, 99.01074
2024-03-05 10:51:43.3, 11.83127, 3.321146, 200, 99.01123
2024-03-05 10:51:43.8, 11.76511, 3.323, 200, 99.01123
2024-03-05 10:51:44.3, 11.66218, 3.325888, 200, 99.01147
2024-03-05 10:51:45.0, 11.74261, 3.323631, 200, 99.0127
2024-03-05 10:51:45.5, 11.8605, 3.320328, 200, 99.01196
2024-03-05 10:51:46.1, 11.81345, 3.321645, 200, 99.01221
2024-03-05 10:51:46.6, 11.87886, 3.319814, 200, 99.01245
2024-03-05 10:51:47.2, 11.87093, 3.320036, 200, 99.0127
2024-03-05 10:51:47.7, 11.75539, 3.323272, 200, 99.01343
2024-03-05 10:51:48.3, 11.87073, 3.320042, 200, 99.01343
2024-03-05 10:51:48.9, 11.83732, 3.320977, 200, 99.0144
2024-03-05 10:51:49.4, 11.80837, 3.321788, 200, 99.0144
2024-03-05 10:51:49.9, 11.86086, 3.320318, 200, 99.01416
2024-03-05 10:51:50.5, 11.82336, 3.321368, 200, 99.0127
2024-03-05 10:51:51.1, 11.68011, 3.325384, 200, 99.01343
2024-03-05 10:51:51.7, 11.76056, 3.323127, 200, 99.01318
2024-03-05 10:51:52.3, 11.86065, 3.320324, 200, 99.01172
2024-03-05 10:51:52.9, 11.72572, 3.324105, 200, 99.0127
2024-03-05 10:51:53.5, 11.66383, 3.325841, 200, 99.01343
2024-03-05 10:51:54.0, 11.6354, 3.32664, 200, 99.0127
2024-03-05 10:51:54.5, 11.74576, 3.323542, 200, 99.01123
2024-03-05 10:51:55.1, 11.69572, 3.324946, 200, 99.01099
2024-03-05 10:51:55.7, 11.8026, 3.321949, 200, 99.0105
2024-03-05 10:51:56.3, 11.82906, 3.321208, 200, 99.0105
2024-03-05 10:51:56.8, 11.78588, 3.322418, 200, 99.00977
2024-03-05 10:51:57.4, 11.72675, 3.324075, 200, 99.00952
2024-03-05 10:51:57.9, 11.7721, 3.322804, 200, 99.00952
2024-03-05 10:51:58.5, 11.82262, 3.321388, 200, 99.00806
2024-03-05 10:51:59.1, 11.75767, 3.323209, 200, 99.00879
2024-03-05 10:51:59.7, 11.90205, 3.319165, 200, 99.00903
2024-03-05 10:52:00.3, 11.83485, 3.321046, 200, 99.01025
2024-03-05 10:52:00.9, 11.78231, 3.322518, 200, 99.01001
2024-03-05 10:52:01.5, 11.95689, 3.317633, 200, 99.01025
2024-03-05 10:52:02.1, 11.74769, 3.323488, 200, 99.00977
2024-03-05 10:52:02.7, 11.66485, 3.325813, 200, 99.00928
2024-03-05 10:52:03.3, 11.67168, 3.325621, 200, 99.00854
2024-03-05 10:52:03.8, 11.6008, 3.327612, 200, 99.00879
2024-03-05 10:52:04.4, 11.6645, 3.325823, 200, 99.01025
2024-03-05 10:52:05.0, 11.78558, 3.322427, 200, 99.01001
2024-03-05 10:52:05.6, 11.9082, 3.318994, 200, 99.00977
2024-03-05 10:52:06.2, 11.86967, 3.320071, 200, 99.00903
2024-03-05 10:52:06.7, 11.86318, 3.320253, 200, 99.00977
2024-03-05 10:52:07.3, 11.86435, 3.32022, 200, 99.00928
2024-03-05 10:52:07.9, 11.86336, 3.320248, 200, 99.00952
2024-03-05 10:52:08.4, 11.68669, 3.3252, 200, 99.01025
2024-03-05 10:52:09.0, 11.59505, 3.327774, 200, 99.00928
2024-03-05 10:52:09.5, 11.77305, 3.322778, 200, 99.00928
2024-03-05 10:52:10.1, 11.72081, 3.324242, 200, 99.00952
2024-03-05 10:52:10.6, 11.67494, 3.325529, 200, 99.01001
2024-03-05 10:52:11.2, 11.6056, 3.327477, 200, 99.01099
2024-03-05 10:52:11.7, 11.71352, 3.324447, 200, 99.01074
2024-03-05 10:52:12.3, 11.76564, 3.322985, 200, 99.01123
2024-03-05 10:52:12.9, 11.71516, 3.324401, 200, 99.01221
2024-03-05 10:52:13.4, 11.66734, 3.325743, 200, 99.0127
2024-03-05 10:52:14.0, 11.66945, 3.325684, 200, 99.01343
2024-03-05 10:52:14.6, 11.7391, 3.323729, 200, 99.01294
2024-03-05 10:52:15.2, 11.74051, 3.32369, 200, 99.0127
2024-03-05 10:52:15.8, 11.62721, 3.32687, 200, 99.0127
2024-03-05 10:52:16.4, 11.8382, 3.320952, 200, 99.01294
2024-03-05 10:52:17.0, 11.81773, 3.321526, 200, 99.01221
2024-03-05 10:52:17.5, 11.71693, 3.324351, 200, 99.01147
2024-03-05 10:52:18.1, 11.69827, 3.324875, 200, 99.01123
2024-03-05 10:52:18.7, 11.69926, 3.324847, 200, 99.01123
2024-03-05 10:52:19.3, 11.64156, 3.326467, 200, 99.01099
2024-03-05 10:52:19.9, 11.77551, 3.322708, 200, 99.0105
2024-03-05 10:52:20.4, 11.6973, 3.324902, 200, 99.0105
2024-03-05 10:52:20.9, 11.74797, 3.32348, 200, 99.01001
2024-03-05 10:52:21.5, 11.79924, 3.322043, 200, 99.00952
2024-03-05 10:52:22.1, 11.79282, 3.322223, 200, 99.00903
2024-03-05 10:52:22.7, 11.77785, 3.322643, 200, 99.00781
2024-03-05 10:52:23.3, 11.69017, 3.325102, 200, 99.00757
2024-03-05 10:52:23.8, 11.67609, 3.325497, 200, 99.00708
2024-03-05 10:52:24.4, 11.56702, 3.328562, 200, 99.00635
2024-03-05 10:52:24.9, 11.64135, 3.326473, 200, 99.00586
2024-03-05 10:52:25.5, 11.65786, 3.326009, 200, 99.00635
2024-03-05 10:52:26.0, 11.71445, 3.32442, 200, 99.00708
2024-03-05 10:52:26.6, 11.7688, 3.322896, 200, 99.00781
2024-03-05 10:52:27.1, 11.79482, 3.322167, 200, 99.00781
2024-03-05 10:52:27.7, 11.85979, 3.320348, 200, 99.0083
2024-03-05 10:52:28.3, 11.83459, 3.321053, 200, 99.00659
2024-03-05 10:52:28.9, 11.88188, 3.31973, 200, 99.0061
2024-03-05 10:52:29.4, 11.84673, 3.320713, 200, 99.00562
2024-03-05 10:52:29.9, 11.85366, 3.320519, 200, 99.00513
2024-03-05 10:52:30.5, 11.80251, 3.321952, 200, 99.00488
2024-03-05 10:52:31.0, 11.82047, 3.321449, 200, 99.00464
2024-03-05 10:52:31.6, 11.89133, 3.319465, 200, 99.00513
2024-03-05 10:52:32.2, 11.66414, 3.325833, 200, 99.00562
2024-03-05 10:52:32.7, 11.60156, 3.327591, 200, 99.00562
2024-03-05 10:52:33.3, 11.7883, 3.32235, 200, 99.00464
2024-03-05 10:52:33.8, 11.95399, 3.317714, 200, 99.00488
2024-03-05 10:52:34.3, 11.8776, 3.319849, 200, 99.00464
2024-03-05 10:52:34.8, 11.60406, 3.327521, 200, 99.00513
2024-03-05 10:52:35.4, 11.43255, 3.332349, 200, 99.00439
2024-03-05 10:52:35.9, 11.65517, 3.326085, 200, 99.00342
2024-03-05 10:52:36.5, 11.64275, 3.326433, 200, 99.00415
2024-03-05 10:52:37.1, 11.74051, 3.32369, 200, 99.00342
2024-03-05 10:52:37.6, 11.93317, 3.318295, 200, 99.00366
2024-03-05 10:52:38.2, 11.92087, 3.318639, 200, 99.00513
2024-03-05 10:52:38.7, 11.79457, 3.322174, 200, 99.00586
2024-03-05 10:52:39.2, 11.75793, 3.323201, 200, 99.0061
2024-03-05 10:52:39.8, 11.70542, 3.324674, 200, 99.00659
2024-03-05 10:52:40.4, 11.76234, 3.323077, 200, 99.00757
2024-03-05 10:52:41.0, 11.77008, 3.32286, 200, 99.00635
2024-03-05 10:52:41.5, 11.82166, 3.321415, 200, 99.00513
2024-03-05 10:52:42.0, 11.79889, 3.322053, 200, 99.00488
2024-03-05 10:52:42.7, 11.78207, 3.322525, 200, 99.00537
2024-03-05 10:52:43.2, 11.82191, 3.321408, 200, 99.00635
2024-03-05 10:52:43.7, 11.87372, 3.319958, 200, 99.0061
2024-03-05 10:52:44.2, 11.75273, 3.323347, 200, 99.00635
2024-03-05 10:52:44.7, 11.67325, 3.325577, 200, 99.00684
2024-03-05 10:52:45.4, 11.76118, 3.32311, 200, 99.00806
2024-03-05 10:52:45.9, 11.83778, 3.320964, 200, 99.00806
2024-03-05 10:52:46.5, 11.71211, 3.324486, 200, 99.00732
2024-03-05 10:52:47.1, 11.66566, 3.32579, 200, 99.00806
2024-03-05 10:52:47.6, 11.71693, 3.324351, 200, 99.00879
2024-03-05 10:52:48.2, 11.67763, 3.325454, 200, 99.00806
2024-03-05 10:52:48.8, 11.57883, 3.32823, 200, 99.00977
2024-03-05 10:52:49.4, 11.60547, 3.327481, 200, 99.01025
2024-03-05 10:52:50.0, 11.8195, 3.321476, 200, 99.01025
2024-03-05 10:52:50.6, 11.8525, 3.320552, 200, 99.00879
2024-03-05 10:52:51.1, 11.7784, 3.322627, 200, 99.01074
2024-03-05 10:52:51.7, 11.80943, 3.321758, 200, 99.01025
2024-03-05 10:52:52.3, 11.69344, 3.32501, 200, 99.00977
2024-03-05 10:52:52.8, 11.57072, 3.328458, 200, 99.00977
2024-03-05 10:52:53.4, 11.67755, 3.325456, 200, 99.00952
2024-03-05 10:52:54.0, 11.67128, 3.325632, 200, 99.00977
2024-03-05 10:52:54.5, 11.59361, 3.327814, 200, 99.00952
2024-03-05 10:52:55.1, 11.73186, 3.323932, 200, 99.00879
2024-03-05 10:52:55.6, 11.86346, 3.320245, 200, 99.00806
2024-03-05 10:52:56.2, 11.77064, 3.322845, 200, 99.00806
2024-03-05 10:52:56.8, 11.85002, 3.320621, 200, 99.00977
2024-03-05 10:52:57.4, 11.8753, 3.319914, 200, 99.01025
2024-03-05 10:52:58.0, 11.65932, 3.325968, 200, 99.00977
2024-03-05 10:52:58.6, 11.60347, 3.327537, 200, 99.01001
2024-03-05 10:52:59.1, 11.6973, 3.324902, 200, 99.00903
2024-03-05 10:52:59.7, 11.82401, 3.32135, 200, 99.00928
2024-03-05 10:53:00.2, 11.74275, 3.323627, 200, 99.01099
2024-03-05 10:53:00.8, 11.84045, 3.320889, 200, 99.0105
2024-03-05 10:53:01.4, 11.76553, 3.322988, 200, 99.01099
2024-03-05 10:53:01.9, 11.67338, 3.325573, 200, 99.01147
2024-03-05 10:53:02.4, 11.6496, 3.326241, 200, 99.01196
2024-03-05 10:53:03.0, 11.67262, 3.325595, 200, 99.01294
2024-03-05 10:53:03.5, 11.63763, 3.326577, 200, 99.0127
2024-03-05 10:53:04.1, 11.68907, 3.325133, 200, 99.0127
2024-03-05 10:53:04.7, 11.88082, 3.319759, 200, 99.01367
2024-03-05 10:53:05.3, 11.97318, 3.317177, 200, 99.01489
2024-03-05 10:53:05.8, 11.76784, 3.322923, 200, 99.01563
2024-03-05 10:53:06.4, 11.70708, 3.324627, 200, 99.01587
2024-03-05 10:53:07.0, 11.74277, 3.323626, 200, 99.01416
2024-03-05 10:53:07.5, 11.71853, 3.324306, 200, 99.01343
2024-03-05 10:53:08.1, 11.69162, 3.325061, 200, 99.01245
2024-03-05 10:53:08.7, 11.74502, 3.323563, 200, 99.01245
2024-03-05 10:53:09.3, 11.71866, 3.324303, 200, 99.01123
2024-03-05 10:53:09.9, 11.79535, 3.322153, 200, 99.0105
2024-03-05 10:53:10.5, 11.59116, 3.327883, 200, 99.0105
2024-03-05 10:53:11.0, 11.76404, 3.32303, 200, 99.01147
2024-03-05 10:53:11.6, 11.79984, 3.322027, 200, 99.0105
2024-03-05 10:53:12.1, 11.74924, 3.323445, 200, 99.01123
2024-03-05 10:53:12.7, 11.62791, 3.32685, 200, 99.01099
2024-03-05 10:53:13.3, 11.56191, 3.328706, 200, 99.01074
2024-03-05 10:53:13.9, 11.70619, 3.324652, 200, 99.01099
2024-03-05 10:53:14.5, 11.67474, 3.325535, 200, 99.01099
2024-03-05 10:53:15.1, 11.27457, 3.336808, 200, 99.01099
2024-03-05 10:53:15.7, 11.33372, 3.335137, 200, 99.01025
2024-03-05 10:53:16.2, 11.39178, 3.333498, 200, 99.0105
2024-03-05 10:53:16.7, 11.29563, 3.336212, 200, 99.01099
2024-03-05 10:53:17.3, 11.37675, 3.333922, 200, 99.01099
2024-03-05 10:53:17.9, 11.27195, 3.336882, 200, 99.01147
2024-03-05 10:53:18.4, 11.34899, 3.334706, 200, 99.01025
2024-03-05 10:53:19.0, 11.22225, 3.338287, 200, 99.0105
2024-03-05 10:53:19.5, 11.29168, 3.336324, 200, 99.01147
2024-03-05 10:53:20.0, 11.21587, 3.338468, 200, 99.01123
2024-03-05 10:53:20.6, 11.39742, 3.333339, 200, 99.01147
2024-03-05 10:53:21.2, 11.667, 3.325752, 200, 99.01099
2024-03-05 10:53:21.8, 11.8135, 3.321644, 200, 99.0105
2024-03-05 10:53:22.4, 11.85118, 3.320589, 200, 99.0105
2024-03-05 10:53:23.0, 11.73071, 3.323965, 200, 99.0105
2024-03-05 10:53:23.6, 11.76749, 3.322933, 200, 99.01025
2024-03-05 10:53:24.1, 11.94768, 3.31789, 200, 99.0105
2024-03-05 10:53:24.7, 11.84414, 3.320786, 200, 99.00952
2024-03-05 10:53:25.3, 11.77779, 3.322644, 200, 99.00952
2024-03-05 10:53:25.9, 11.75793, 3.323201, 200, 99.00928
2024-03-05 10:53:26.5, 11.87606, 3.319893, 200, 99.00977
2024-03-05 10:53:27.0, 11.98997, 3.316709, 200, 99.00879
2024-03-05 10:53:27.6, 11.79227, 3.322239, 200, 99.00977
2024-03-05 10:53:28.1, 11.80622, 3.321848, 200, 99.01001
2024-03-05 10:53:28.7, 12.1207, 3.313062, 200, 99.01099
2024-03-05 10:53:29.3, 10.2057, 3.367296, 200, 99.01123
2024-03-05 10:53:29.9, 4.725067, 3.532806, 200, 99.01025
2024-03-05 10:53:30.5, 2.703072, 3.598053, 200, 99.01001
2024-03-05 10:53:31.1, 2.209183, 3.614358, 200, 99.01025
2024-03-05 10:53:31.7, 2.206551, 3.614445, 200, 99.01123
2024-03-05 10:53:32.2, 2.136337, 3.616775, 200, 99.00977
2024-03-05 10:53:32.8, 2.08136, 3.618602, 200, 99.00977
2024-03-05 10:53:33.3, 2.05706, 3.61941, 200, 99.0083
2024-03-05 10:53:33.9, 1.937233, 3.623399, 200, 99.00781
2024-03-05 10:53:34.5, 1.967781, 3.622381, 200, 99.00781
2024-03-05 10:53:35.1, 2.12693, 3.617088, 200, 99.0083
2024-03-05 10:53:35.6, 2.144844, 3.616493, 200, 99.00854
2024-03-05 10:53:36.1, 1.939476, 3.623324, 200, 99.00757
2024-03-05 10:53:36.7, 1.994629, 3.621487, 200, 99.00806
2024-03-05 10:53:37.3, 2.017937, 3.620711, 200, 99.0083
2024-03-05 10:53:37.8, 1.985298, 3.621798, 200, 99.00854
2024-03-05 10:53:38.4, 1.93084, 3.623612, 200, 99.00903
2024-03-05 10:53:38.9, 1.894638, 3.624819, 200, 99.00903
2024-03-05 10:53:39.5, 1.995964, 3.621443, 200, 99.00854
2024-03-05 10:53:40.1, 1.994362, 3.621496, 200, 99.00977
2024-03-05 10:53:40.7, 2.022797, 3.620549, 200, 99.01025
2024-03-05 10:53:41.2, 1.925903, 3.623777, 200, 99.00879
2024-03-05 10:53:41.8, 1.836952, 3.626744, 200, 99.00781
2024-03-05 10:53:42.4, 1.812424, 3.627564, 200, 99.00903
2024-03-05 10:53:42.9, 1.786522, 3.628429, 200, 99.00977
2024-03-05 10:53:43.4, 1.898804, 3.62468, 200, 99.01172
2024-03-05 10:53:44.0, 1.922874, 3.623878, 200, 99.01196
2024-03-05 10:53:44.6, 1.92701, 3.62374, 200, 99.0127
2024-03-05 10:53:45.1, 1.972443, 3.622226, 200, 99.01245
2024-03-05 10:53:45.7, 1.940666, 3.623285, 200, 99.01147
2024-03-05 10:53:46.4, 1.889107, 3.625004, 200, 99.01123
2024-03-05 10:53:46.9, 1.859955, 3.625977, 200, 99.01221
2024-03-05 10:53:47.5, 1.816826, 3.627416, 200, 99.01221
2024-03-05 10:53:48.0, 1.85894, 3.626011, 200, 99.01245
2024-03-05 10:53:48.5, 1.816444, 3.627429, 200, 99.01123
2024-03-05 10:53:49.0, 1.873726, 3.625517, 200, 99.01025
2024-03-05 10:53:49.6, 1.963669, 3.622518, 200, 99.00977
2024-03-05 10:53:50.2, 1.809929, 3.627647, 200, 99.0105
2024-03-05 10:53:50.8, 1.796249, 3.628104, 200, 99.01147
2024-03-05 10:53:51.4, 1.897285, 3.624731, 200, 99.01245
2024-03-05 10:53:52.0, 1.902, 3.624574, 200, 99.01318
2024-03-05 10:53:52.6, 1.832664, 3.626888, 200, 99.01367
2024-03-05 10:53:53.1, 1.887222, 3.625067, 200, 99.01245
2024-03-05 10:53:53.8, 1.874832, 3.62548, 200, 99.01245
2024-03-05 10:53:54.3, 1.845268, 3.626467, 200, 99.01196
2024-03-05 10:53:54.9, 1.912872, 3.624211, 200, 99.01221
2024-03-05 10:53:55.5, 1.848984, 3.626343, 200, 99.0127
2024-03-05 10:53:56.0, 1.884926, 3.625143, 200, 99.01245
2024-03-05 10:53:56.6, 1.873207, 3.625534, 200, 99.01172
2024-03-05 10:53:57.2, 1.83876, 3.626684, 200, 99.01123
2024-03-05 10:53:57.7, 1.852753, 3.626217, 200, 99.01074
2024-03-05 10:53:58.2, 1.96711, 3.622404, 200, 99.01123
2024-03-05 10:53:58.8, 2.005508, 3.621125, 200, 99.01147
2024-03-05 10:53:59.3, 1.874985, 3.625475, 200, 99.01172
2024-03-05 10:53:59.9, 1.821854, 3.627249, 200, 99.01172
2024-03-05 10:54:00.4, 1.826004, 3.62711, 200, 99.01074
2024-03-05 10:54:00.9, 1.940491, 3.623291, 200, 99.01074
2024-03-05 10:54:01.5, 1.86441, 3.625828, 200, 99.01001
2024-03-05 10:54:02.0, 1.738724, 3.630028, 200, 99.00977
2024-03-05 10:54:02.5, 1.949173, 3.623001, 200, 99.00977
2024-03-05 10:54:03.1, 2.019943, 3.620645, 200, 99.01099
2024-03-05 10:54:03.6, 1.90258, 3.624554, 200, 99.01123
2024-03-05 10:54:04.1, 1.901184, 3.624601, 200, 99.0105
2024-03-05 10:54:04.7, 1.87043, 3.625627, 200, 99.01074
2024-03-05 10:54:05.2, 1.901924, 3.624576, 200, 99.0105
2024-03-05 10:54:05.8, 1.883659, 3.625185, 200, 99.01099
2024-03-05 10:54:06.4, 1.890488, 3.624958, 200, 99.01172
2024-03-05 10:54:06.9, 1.976784, 3.622082, 200, 99.01196
2024-03-05 10:54:07.5, 1.833122, 3.626873, 200, 99.01196
2024-03-05 10:54:08.1, 1.794029, 3.628178, 200, 99.01147
2024-03-05 10:54:08.7, 1.893166, 3.624869, 200, 99.01172
2024-03-05 10:54:09.2, 1.818825, 3.62735, 200, 99.01221
2024-03-05 10:54:09.8, 1.8367, 3.626753, 200, 99.01172
2024-03-05 10:54:10.4, 1.987259, 3.621732, 200, 99.01245
2024-03-05 10:54:11.0, 1.932335, 3.623562, 200, 99.01294
2024-03-05 10:54:11.6, 1.803223, 3.627871, 200, 99.01367
2024-03-05 10:54:12.1, 1.904953, 3.624475, 200, 99.01367
2024-03-05 10:54:12.7, 1.946701, 3.623084, 200, 99.0127
2024-03-05 10:54:13.3, 1.883507, 3.625191, 200, 99.01123
2024-03-05 10:54:13.9, 1.834099, 3.62684, 200, 99.01025
2024-03-05 10:54:14.4, 1.931412, 3.623593, 200, 99.01099
2024-03-05 10:54:14.9, 1.907143, 3.624402, 200, 99.01074
2024-03-05 10:54:15.5, 1.751465, 3.629601, 200, 99.01123
2024-03-05 10:54:16.0, 1.756584, 3.62943, 200, 99.01196
2024-03-05 10:54:16.5, 1.916649, 3.624085, 200, 99.01172
2024-03-05 10:54:17.1, 1.965454, 3.622459, 200, 99.0105
2024-03-05 10:54:17.6, 1.798233, 3.628038, 200, 99.01147
2024-03-05 10:54:18.2, 1.774147, 3.628843, 200, 99.01172
2024-03-05 10:54:18.8, 1.950294, 3.622964, 200, 99.01147
2024-03-05 10:54:19.3, 1.92939, 3.62366, 200, 99.01099
2024-03-05 10:54:19.8, 1.833405, 3.626863, 200, 99.01147
2024-03-05 10:54:20.4, 1.934097, 3.623504, 200, 99.01147
